name,url,default_branch,stars
apache/sling-org-apache-sling-models-impl,https://github.com/apache/sling-org-apache-sling-models-impl,master,8
apache/phoenix-connectors,https://github.com/apache/phoenix-connectors,master,8
apache/ant-ivyde,https://github.com/apache/ant-ivyde,master,8
apache/myfaces-tobago,https://github.com/apache/myfaces-tobago,master,8
apache/sling-org-apache-sling-scripting-sightly,https://github.com/apache/sling-org-apache-sling-scripting-sightly,master,8
apache/fluo-recipes,https://github.com/apache/fluo-recipes,master,8
apache/maven-archetypes,https://github.com/apache/maven-archetypes,master,8
apache/myfaces-extcdi,https://github.com/apache/myfaces-extcdi,trunk,8
apache/incubator-shardingsphere-benchmark,https://github.com/apache/incubator-shardingsphere-benchmark,master,8
apache/chainsaw,https://github.com/apache/chainsaw,trunk,8
apache/incubator-taverna-common-activities,https://github.com/apache/incubator-taverna-common-activities,master,8
apache/servicemix4-specs,https://github.com/apache/servicemix4-specs,trunk,7
apache/opennlp-addons,https://github.com/apache/opennlp-addons,master,7
apache/incubator-retired-wave-android,https://github.com/apache/incubator-retired-wave-android,master,7
apache/usergrid-java,https://github.com/apache/usergrid-java,master,7
apache/uima-as,https://github.com/apache/uima-as,trunk,7
apache/incubator-datasketches-pig,https://github.com/apache/incubator-datasketches-pig,master,7
apache/uima-addons,https://github.com/apache/uima-addons,trunk,7
apache/juneau-petstore,https://github.com/apache/juneau-petstore,master,7
apache/uima-ducc,https://github.com/apache/uima-ducc,trunk,7
apache/click,https://github.com/apache/click,trunk,7
apache/geronimo-javamail,https://github.com/apache/geronimo-javamail,trunk,7
apache/geronimo-xbean,https://github.com/apache/geronimo-xbean,trunk,7
apache/usergrid-android,https://github.com/apache/usergrid-android,master,7
apache/servicemix-components,https://github.com/apache/servicemix-components,trunk,7
apache/ant-antlibs-antunit,https://github.com/apache/ant-antlibs-antunit,master,6
apache/maven-ant-tasks,https://github.com/apache/maven-ant-tasks,trunk,6
apache/manifoldcf-integration-solr-4.x,https://github.com/apache/manifoldcf-integration-solr-4.x,trunk,6
apache/incubator-streampipes-extensions,https://github.com/apache/incubator-streampipes-extensions,dev,6
apache/maven-scm-publish-plugin,https://github.com/apache/maven-scm-publish-plugin,master,6
apache/sling-org-apache-sling-query,https://github.com/apache/sling-org-apache-sling-query,master,6
apache/fineract-cn-customer,https://github.com/apache/fineract-cn-customer,develop,6
apache/karaf-boot,https://github.com/apache/karaf-boot,master,6
apache/skywalking-oal-tool,https://github.com/apache/skywalking-oal-tool,master,6
apache/maven-changelog-plugin,https://github.com/apache/maven-changelog-plugin,master,6
apache/commons-jci,https://github.com/apache/commons-jci,master,6
apache/continuum,https://github.com/apache/continuum,trunk,6
apache/chemistry,https://github.com/apache/chemistry,trunk,6
apache/creadur-rat,https://github.com/apache/creadur-rat,master,6
apache/ignite-teamcity-bot,https://github.com/apache/ignite-teamcity-bot,master,6
apache/incubator-retired-hdt,https://github.com/apache/incubator-retired-hdt,master,6
apache/maven-artifact,https://github.com/apache/maven-artifact,trunk,6
apache/logging-log4j-tools,https://github.com/apache/logging-log4j-tools,master,6
apache/myfaces-html5,https://github.com/apache/myfaces-html5,trunk,5
apache/sling-org-apache-sling-pipes,https://github.com/apache/sling-org-apache-sling-pipes,master,5
apache/maven-antrun-plugin,https://github.com/apache/maven-antrun-plugin,master,5
apache/sling-org-apache-sling-testing-clients,https://github.com/apache/sling-org-apache-sling-testing-clients,master,5
apache/sling-org-apache-sling-api,https://github.com/apache/sling-org-apache-sling-api,master,5
apache/struts-extras,https://github.com/apache/struts-extras,master,5
apache/maven-help-plugin,https://github.com/apache/maven-help-plugin,master,5
apache/wookie,https://github.com/apache/wookie,trunk,5
apache/tomee-site-generator,https://github.com/apache/tomee-site-generator,master,5
apache/accumulo-wikisearch,https://github.com/apache/accumulo-wikisearch,master,5
apache/mina-vysper,https://github.com/apache/mina-vysper,master,5
apache/tiles-request,https://github.com/apache/tiles-request,trunk,5
apache/maven-install-plugin,https://github.com/apache/maven-install-plugin,master,5
apache/kalumet,https://github.com/apache/kalumet,trunk,5
apache/openwhisk-runtime-ballerina,https://github.com/apache/openwhisk-runtime-ballerina,master,5
apache/fineract-cn-portfolio,https://github.com/apache/fineract-cn-portfolio,develop,5
apache/commons-jelly,https://github.com/apache/commons-jelly,master,5
apache/tapestry4,https://github.com/apache/tapestry4,trunk,5
apache/maven-jmod-plugin,https://github.com/apache/maven-jmod-plugin,master,5
apache/servicemix-archetypes,https://github.com/apache/servicemix-archetypes,trunk,5
apache/tomcat55,https://github.com/apache/tomcat55,trunk,5
apache/sling-org-apache-sling-commons-threads,https://github.com/apache/sling-org-apache-sling-commons-threads,master,5
apache/sling-org-apache-sling-feature,https://github.com/apache/sling-org-apache-sling-feature,master,5
apache/maven-jarsigner-plugin,https://github.com/apache/maven-jarsigner-plugin,master,5
apache/sling-org-apache-sling-engine,https://github.com/apache/sling-org-apache-sling-engine,master,4
apache/hbase-filesystem,https://github.com/apache/hbase-filesystem,master,4
apache/xmlgraphics-fop-pdf-images,https://github.com/apache/xmlgraphics-fop-pdf-images,trunk,4
apache/incubator-retired-provisionr,https://github.com/apache/incubator-retired-provisionr,master,4
apache/harmony-classlib,https://github.com/apache/harmony-classlib,trunk,4
apache/james-jsieve,https://github.com/apache/james-jsieve,master,4
apache/maven-dependency-tree,https://github.com/apache/maven-dependency-tree,master,4
apache/openwebbeans-meecrowave-examples,https://github.com/apache/openwebbeans-meecrowave-examples,master,4
apache/maven-jdeps-plugin,https://github.com/apache/maven-jdeps-plugin,master,4
apache/incubator-datasketches-vector,https://github.com/apache/incubator-datasketches-vector,master,4
apache/fineract-cn-payroll,https://github.com/apache/fineract-cn-payroll,develop,4
apache/samza-beam-examples,https://github.com/apache/samza-beam-examples,master,4
apache/karaf-eik,https://github.com/apache/karaf-eik,master,4
apache/geronimo-safeguard,https://github.com/apache/geronimo-safeguard,master,4
apache/uima-sandbox,https://github.com/apache/uima-sandbox,trunk,4
apache/sling-org-apache-sling-rewriter,https://github.com/apache/sling-org-apache-sling-rewriter,master,4
apache/incubator-ambari,https://github.com/apache/incubator-ambari,trunk,4
apache/maven-sandbox,https://github.com/apache/maven-sandbox,trunk,4
apache/karaf-winegrower,https://github.com/apache/karaf-winegrower,master,4
apache/log4j-zeroconf,https://github.com/apache/log4j-zeroconf,trunk,4
apache/maven-project-info-reports-plugin,https://github.com/apache/maven-project-info-reports-plugin,master,4
apache/servicemix-maven-plugins,https://github.com/apache/servicemix-maven-plugins,master,4
apache/streams-examples,https://github.com/apache/streams-examples,master,4
apache/pdfbox-jbig2,https://github.com/apache/pdfbox-jbig2,master,4
apache/sling-org-apache-sling-xss,https://github.com/apache/sling-org-apache-sling-xss,master,4
apache/tuscany-sdo,https://github.com/apache/tuscany-sdo,trunk,4
apache/fineract-cn-provisioner,https://github.com/apache/fineract-cn-provisioner,develop,4
apache/aries-cdi,https://github.com/apache/aries-cdi,master,4
apache/db-jdo,https://github.com/apache/db-jdo,master,4
apache/directory-fortress-commander,https://github.com/apache/directory-fortress-commander,master,4
apache/logging-log4j-audit-sample,https://github.com/apache/logging-log4j-audit-sample,master,4
apache/sling-org-apache-sling-i18n,https://github.com/apache/sling-org-apache-sling-i18n,master,4
apache/maven-shared-utils,https://github.com/apache/maven-shared-utils,master,4
apache/geronimo-txmanager,https://github.com/apache/geronimo-txmanager,trunk,4
apache/commons-release-plugin,https://github.com/apache/commons-release-plugin,master,4
apache/activemq-openwire,https://github.com/apache/activemq-openwire,master,4
apache/maven-invoker-plugin,https://github.com/apache/maven-invoker-plugin,master,4
apache/axis2-transports,https://github.com/apache/axis2-transports,trunk,3
apache/geronimo-devtools,https://github.com/apache/geronimo-devtools,trunk,3
apache/tapestry3,https://github.com/apache/tapestry3,trunk,3
apache/maven-invoker,https://github.com/apache/maven-invoker,master,3
apache/sling-org-apache-sling-resource-filter,https://github.com/apache/sling-org-apache-sling-resource-filter,master,3
apache/freemarker-generator,https://github.com/apache/freemarker-generator,master,3
apache/sling-org-apache-sling-jcr-resource,https://github.com/apache/sling-org-apache-sling-jcr-resource,master,3
apache/cxf-build-utils,https://github.com/apache/cxf-build-utils,master,3
apache/maven-remote-resources-plugin,https://github.com/apache/maven-remote-resources-plugin,master,3
apache/maven-toolchains-plugin,https://github.com/apache/maven-toolchains-plugin,master,3
apache/fineract-cn-template,https://github.com/apache/fineract-cn-template,develop,3
apache/tiles-autotag,https://github.com/apache/tiles-autotag,trunk,3
apache/struts-sandbox,https://github.com/apache/struts-sandbox,trunk,3
apache/incubator-taverna-server,https://github.com/apache/incubator-taverna-server,master,3
apache/harmony-jdktools,https://github.com/apache/harmony-jdktools,trunk,3
apache/ambari-infra,https://github.com/apache/ambari-infra,master,3
apache/directory-fortress-enmasse,https://github.com/apache/directory-fortress-enmasse,master,3
apache/plc4x-build-tools,https://github.com/apache/plc4x-build-tools,develop,3
apache/servicemix4-nmr,https://github.com/apache/servicemix4-nmr,trunk,3
apache/fineract-cn-api,https://github.com/apache/fineract-cn-api,develop,3
apache/sling-org-apache-sling-launchpad-integration-tests,https://github.com/apache/sling-org-apache-sling-launchpad-integration-tests,master,3
apache/maven-gpg-plugin,https://github.com/apache/maven-gpg-plugin,master,3
apache/sling-maven-plugin,https://github.com/apache/sling-maven-plugin,master,3
apache/incubator-datasketches-characterization,https://github.com/apache/incubator-datasketches-characterization,master,3
apache/jsecurity,https://github.com/apache/jsecurity,trunk,3
apache/maven-patch-plugin,https://github.com/apache/maven-patch-plugin,master,3
apache/maven-pdf-plugin,https://github.com/apache/maven-pdf-plugin,master,3
apache/incubator-sdap-ningester,https://github.com/apache/incubator-sdap-ningester,master,3
apache/maven-stage-plugin,https://github.com/apache/maven-stage-plugin,master,3
apache/archiva-redback-core,https://github.com/apache/archiva-redback-core,master,3
apache/karaf-webconsole,https://github.com/apache/karaf-webconsole,master,3
apache/incubator-taverna-commandline,https://github.com/apache/incubator-taverna-commandline,master,3
apache/sling-org-apache-sling-resourceresolver,https://github.com/apache/sling-org-apache-sling-resourceresolver,master,3
apache/cassandra-diff,https://github.com/apache/cassandra-diff,master,3
apache/sling-org-apache-sling-servlets-post,https://github.com/apache/sling-org-apache-sling-servlets-post,master,3
apache/fineract-cn-identity,https://github.com/apache/fineract-cn-identity,develop,3
apache/kandula,https://github.com/apache/kandula,trunk,3
apache/incubator-taverna-workbench,https://github.com/apache/incubator-taverna-workbench,master,3
apache/incubator-knox,https://github.com/apache/incubator-knox,trunk,3
apache/servicemix4-kernel,https://github.com/apache/servicemix4-kernel,trunk,3
apache/logging-chainsaw,https://github.com/apache/logging-chainsaw,master,3
apache/karaf-jclouds,https://github.com/apache/karaf-jclouds,master,3
apache/logging-log4j-boot,https://github.com/apache/logging-log4j-boot,master,3
apache/geronimo-jwt-auth,https://github.com/apache/geronimo-jwt-auth,master,3
apache/maven-doxia-tools,https://github.com/apache/maven-doxia-tools,trunk,3
apache/jackrabbit-filevault-package-maven-plugin,https://github.com/apache/jackrabbit-filevault-package-maven-plugin,trunk,3
apache/activemq-activeio,https://github.com/apache/activemq-activeio,trunk,3
apache/sling-org-apache-sling-fsresource,https://github.com/apache/sling-org-apache-sling-fsresource,master,3
apache/sling-org-apache-sling-distribution-core,https://github.com/apache/sling-org-apache-sling-distribution-core,master,3
apache/fineract-cn-office,https://github.com/apache/fineract-cn-office,develop,3
apache/maven-doxia-sitetools,https://github.com/apache/maven-doxia-sitetools,master,3
apache/maven-app-engine,https://github.com/apache/maven-app-engine,trunk,2
apache/fineract-cn-test,https://github.com/apache/fineract-cn-test,develop,2
apache/fineract-cn-teller,https://github.com/apache/fineract-cn-teller,develop,2
apache/sling-org-apache-sling-auth-form,https://github.com/apache/sling-org-apache-sling-auth-form,master,2
apache/turbine-core,https://github.com/apache/turbine-core,trunk,2
apache/ant-antlibs-props,https://github.com/apache/ant-antlibs-props,master,2
apache/tuscany-sca-1.x,https://github.com/apache/tuscany-sca-1.x,trunk,2
apache/webservices-commons-xmlschema,https://github.com/apache/webservices-commons-xmlschema,trunk,2
apache/savan,https://github.com/apache/savan,trunk,2
apache/maven-rar-plugin,https://github.com/apache/maven-rar-plugin,master,2
apache/accumulo-maven-plugin,https://github.com/apache/accumulo-maven-plugin,master,2
apache/maven-ear-plugin,https://github.com/apache/maven-ear-plugin,master,2
apache/incubator-tamaya-sandbox,https://github.com/apache/incubator-tamaya-sandbox,master,2
apache/sling-org-apache-sling-hc-it,https://github.com/apache/sling-org-apache-sling-hc-it,master,2
apache/sling-org-apache-sling-security,https://github.com/apache/sling-org-apache-sling-security,master,2
apache/sling-org-apache-sling-jobs,https://github.com/apache/sling-org-apache-sling-jobs,master,2
apache/sling-org-apache-sling-bnd-models,https://github.com/apache/sling-org-apache-sling-bnd-models,master,2
apache/activemq-cli-tools,https://github.com/apache/activemq-cli-tools,master,2
apache/geronimo-gshell,https://github.com/apache/geronimo-gshell,trunk,2
apache/sling-org-apache-sling-commons-classloader,https://github.com/apache/sling-org-apache-sling-commons-classloader,master,2
apache/geode-benchmarks,https://github.com/apache/geode-benchmarks,develop,2
apache/struts-annotations,https://github.com/apache/struts-annotations,master,2
apache/maven-resolver-ant-tasks,https://github.com/apache/maven-resolver-ant-tasks,master,2
apache/maven-source-plugin,https://github.com/apache/maven-source-plugin,master,2
apache/myfaces-scripting,https://github.com/apache/myfaces-scripting,trunk,2
apache/geronimo-jaspi,https://github.com/apache/geronimo-jaspi,trunk,2
apache/myfaces-trinidad,https://github.com/apache/myfaces-trinidad,master,2
apache/sling-org-apache-sling-event,https://github.com/apache/sling-org-apache-sling-event,master,2
apache/sling-org-apache-sling-caconfig-api,https://github.com/apache/sling-org-apache-sling-caconfig-api,master,2
apache/sling-org-apache-sling-installer-provider-jcr,https://github.com/apache/sling-org-apache-sling-installer-provider-jcr,master,2
apache/creadur-tentacles,https://github.com/apache/creadur-tentacles,trunk,2
apache/creadur-whisker,https://github.com/apache/creadur-whisker,trunk,2
apache/fineract-cn-accounting,https://github.com/apache/fineract-cn-accounting,develop,2
apache/servicemix-utils,https://github.com/apache/servicemix-utils,trunk,2
apache/maven-file-management,https://github.com/apache/maven-file-management,master,2
apache/sling-org-apache-sling-datasource,https://github.com/apache/sling-org-apache-sling-datasource,master,2
apache/jclouds-labs-aws,https://github.com/apache/jclouds-labs-aws,master,2
apache/netbeans-mavenutils-nbm-maven-plugin,https://github.com/apache/netbeans-mavenutils-nbm-maven-plugin,master,2
apache/sling-org-apache-sling-testing-sling-mock,https://github.com/apache/sling-org-apache-sling-testing-sling-mock,master,2
apache/ws-wss4j,https://github.com/apache/ws-wss4j,master,2
apache/fineract-cn-notifications,https://github.com/apache/fineract-cn-notifications,develop,2
apache/ant-antlibs-compress,https://github.com/apache/ant-antlibs-compress,master,2
apache/incubator-taverna-plugin-gis,https://github.com/apache/incubator-taverna-plugin-gis,master,2
apache/maven-resources,https://github.com/apache/maven-resources,trunk,2
apache/fineract-cn-deposit-account-management,https://github.com/apache/fineract-cn-deposit-account-management,develop,2
apache/karaf-jclouds-cli,https://github.com/apache/karaf-jclouds-cli,master,2
apache/archiva-sandbox,https://github.com/apache/archiva-sandbox,trunk,2
apache/nuvem,https://github.com/apache/nuvem,trunk,2
apache/sling-org-apache-sling-settings,https://github.com/apache/sling-org-apache-sling-settings,master,2
apache/ant-easyant-tasks,https://github.com/apache/ant-easyant-tasks,master,2
apache/servicemix3,https://github.com/apache/servicemix3,trunk,2
apache/sling-org-apache-sling-scripting-freemarker,https://github.com/apache/sling-org-apache-sling-scripting-freemarker,master,2
apache/aries-component-dsl,https://github.com/apache/aries-component-dsl,master,2
apache/incubator-tamaya-extensions,https://github.com/apache/incubator-tamaya-extensions,master,2
apache/rocketmq-remoting,https://github.com/apache/rocketmq-remoting,master,2
apache/directory-samples,https://github.com/apache/directory-samples,master,2
apache/incubator-taverna-workbench-common-activities,https://github.com/apache/incubator-taverna-workbench-common-activities,master,2
apache/ant-easyant-core,https://github.com/apache/ant-easyant-core,master,2
apache/ant-easyant-plugins,https://github.com/apache/ant-easyant-plugins,master,2
apache/freemarker-docgen,https://github.com/apache/freemarker-docgen,master,2
apache/maven-jxr,https://github.com/apache/maven-jxr,master,2
apache/fineract-cn-lang,https://github.com/apache/fineract-cn-lang,develop,2
apache/maven-repository-builder-retired,https://github.com/apache/maven-repository-builder-retired,master,2
apache/sling-org-apache-sling-scripting-sightly-compiler,https://github.com/apache/sling-org-apache-sling-scripting-sightly-compiler,master,2
apache/ignite-extensions,https://github.com/apache/ignite-extensions,master,2
apache/sling-org-apache-sling-servlets-get,https://github.com/apache/sling-org-apache-sling-servlets-get,master,2
apache/activemq-artemis-native,https://github.com/apache/activemq-artemis-native,master,2
apache/sling-org-apache-sling-jms,https://github.com/apache/sling-org-apache-sling-jms,master,2
apache/maven-changes-plugin,https://github.com/apache/maven-changes-plugin,master,2
apache/any23-server,https://github.com/apache/any23-server,master,2
apache/fineract-cn-mariadb,https://github.com/apache/fineract-cn-mariadb,develop,2
apache/commons-testing,https://github.com/apache/commons-testing,master,2
apache/maven-verifier-plugin,https://github.com/apache/maven-verifier-plugin,master,2
apache/geronimo-genesis,https://github.com/apache/geronimo-genesis,trunk,2
apache/maven-dependency-analyzer,https://github.com/apache/maven-dependency-analyzer,master,2
apache/fineract-cn-anubis,https://github.com/apache/fineract-cn-anubis,develop,2
apache/struts-archetypes,https://github.com/apache/struts-archetypes,master,2
apache/sling-org-apache-sling-hc-samples,https://github.com/apache/sling-org-apache-sling-hc-samples,master,2
apache/sling-org-apache-sling-installer-core,https://github.com/apache/sling-org-apache-sling-installer-core,master,2
apache/juddi-scout,https://github.com/apache/juddi-scout,master,1
apache/maven-mercury,https://github.com/apache/maven-mercury,trunk,1
apache/fineract-cn-service-starter,https://github.com/apache/fineract-cn-service-starter,develop,1
apache/maven-ant-plugin,https://github.com/apache/maven-ant-plugin,master,1
apache/sling-org-apache-sling-commons-log-webconsole,https://github.com/apache/sling-org-apache-sling-commons-log-webconsole,master,1
apache/sling-org-apache-sling-scripting-thymeleaf,https://github.com/apache/sling-org-apache-sling-scripting-thymeleaf,master,1
apache/fineract-cn-data-jpa,https://github.com/apache/fineract-cn-data-jpa,develop,1
apache/fineract-cn-cheques,https://github.com/apache/fineract-cn-cheques,develop,1
apache/fineract-cn-rhythm,https://github.com/apache/fineract-cn-rhythm,develop,1
apache/incubator-optiq-csv,https://github.com/apache/incubator-optiq-csv,master,1
apache/usergrid-qakka,https://github.com/apache/usergrid-qakka,master,1
apache/sling-org-apache-sling-hapi,https://github.com/apache/sling-org-apache-sling-hapi,master,1
apache/accumulo-bsp,https://github.com/apache/accumulo-bsp,master,1
apache/jclouds-labs,https://github.com/apache/jclouds-labs,master,1
apache/fineract-cn-command,https://github.com/apache/fineract-cn-command,develop,1
apache/sling-org-apache-sling-caconfig-bnd-plugin,https://github.com/apache/sling-org-apache-sling-caconfig-bnd-plugin,master,1
apache/fineract-cn-reporting,https://github.com/apache/fineract-cn-reporting,develop,1
apache/sling-org-apache-sling-scripting-xproc,https://github.com/apache/sling-org-apache-sling-scripting-xproc,master,1
apache/sling-org-apache-sling-extensions-classloader-leak-detector,https://github.com/apache/sling-org-apache-sling-extensions-classloader-leak-detector,master,1
apache/sling-org-apache-sling-junit-core,https://github.com/apache/sling-org-apache-sling-junit-core,master,1
apache/turbine-archetypes,https://github.com/apache/turbine-archetypes,master,1
apache/fineract-cn-permitted-feign-client,https://github.com/apache/fineract-cn-permitted-feign-client,develop,1
apache/sling-org-apache-sling-repoinit-parser,https://github.com/apache/sling-org-apache-sling-repoinit-parser,master,1
apache/ant-antlibs-vss,https://github.com/apache/ant-antlibs-vss,master,1
apache/sling-org-apache-sling-featureflags,https://github.com/apache/sling-org-apache-sling-featureflags,master,1
apache/sling-org-apache-sling-resourcecollection,https://github.com/apache/sling-org-apache-sling-resourcecollection,master,1
apache/sling-org-apache-sling-serviceusermapper,https://github.com/apache/sling-org-apache-sling-serviceusermapper,master,1
apache/fineract-cn-crypto,https://github.com/apache/fineract-cn-crypto,develop,1
apache/sling-org-apache-sling-testing-osgi-mock,https://github.com/apache/sling-org-apache-sling-testing-osgi-mock,master,1
apache/sandesha,https://github.com/apache/sandesha,trunk,1
apache/openwhisk-sample-matos,https://github.com/apache/openwhisk-sample-matos,master,1
apache/sling-org-apache-sling-resourceaccesssecurity,https://github.com/apache/sling-org-apache-sling-resourceaccesssecurity,master,1
apache/sling-org-apache-sling-testing-rules,https://github.com/apache/sling-org-apache-sling-testing-rules,master,1
apache/sling-org-apache-sling-resourcebuilder,https://github.com/apache/sling-org-apache-sling-resourcebuilder,master,1
apache/maven-filtering,https://github.com/apache/maven-filtering,master,1
apache/sling-org-apache-sling-commons-clam,https://github.com/apache/sling-org-apache-sling-commons-clam,master,1
apache/incubator-milagro-java,https://github.com/apache/incubator-milagro-java,master,1
apache/ws-neethi,https://github.com/apache/ws-neethi,master,1
apache/sling-org-apache-sling-testing-sling-mock-oak,https://github.com/apache/sling-org-apache-sling-testing-sling-mock-oak,master,1
apache/ode-jacob,https://github.com/apache/ode-jacob,master,1
apache/tuscany-das,https://github.com/apache/tuscany-das,trunk,1
apache/fineract-cn-cassandra,https://github.com/apache/fineract-cn-cassandra,develop,1
apache/sling-org-apache-sling-tenant,https://github.com/apache/sling-org-apache-sling-tenant,master,1
apache/sling-org-apache-sling-tracer,https://github.com/apache/sling-org-apache-sling-tracer,master,1
apache/sling-org-apache-sling-scripting-sightly-models-provider,https://github.com/apache/sling-org-apache-sling-scripting-sightly-models-provider,master,1
apache/sling-org-apache-sling-mom,https://github.com/apache/sling-org-apache-sling-mom,master,1
apache/dubbo-serialization-gson,https://github.com/apache/dubbo-serialization-gson,master,1
apache/tomee-chatterbox,https://github.com/apache/tomee-chatterbox,master,1
apache/directory-fortress-realm,https://github.com/apache/directory-fortress-realm,master,1
apache/sling-org-apache-sling-commons-scheduler,https://github.com/apache/sling-org-apache-sling-commons-scheduler,master,1
apache/sling-org-apache-sling-feature-cpconverter,https://github.com/apache/sling-org-apache-sling-feature-cpconverter,master,1
apache/sling-org-apache-sling-installer-provider-installhook,https://github.com/apache/sling-org-apache-sling-installer-provider-installhook,master,1
apache/turbine-fulcrum,https://github.com/apache/turbine-fulcrum,trunk,1
apache/ant-easyant-buildtypes,https://github.com/apache/ant-easyant-buildtypes,master,1
apache/fineract-cn-group,https://github.com/apache/fineract-cn-group,develop,1
apache/sling-org-apache-sling-discovery-base,https://github.com/apache/sling-org-apache-sling-discovery-base,master,1
apache/accumulo-instamo-archetype,https://github.com/apache/accumulo-instamo-archetype,master,1
apache/accumulo-pig,https://github.com/apache/accumulo-pig,master,1
apache/maven-shared-io,https://github.com/apache/maven-shared-io,master,1
apache/sling-org-apache-sling-feature-karaf,https://github.com/apache/sling-org-apache-sling-feature-karaf,master,1
apache/sling-slingfeature-maven-plugin,https://github.com/apache/sling-slingfeature-maven-plugin,master,1
apache/redback-components,https://github.com/apache/redback-components,trunk,1
apache/maven-artifact-resolver,https://github.com/apache/maven-artifact-resolver,master,1
apache/sling-org-apache-sling-installer-it,https://github.com/apache/sling-org-apache-sling-installer-it,master,1
apache/sling-org-apache-sling-cassandra,https://github.com/apache/sling-org-apache-sling-cassandra,master,1
apache/sling-maven-launchpad-plugin,https://github.com/apache/sling-maven-launchpad-plugin,master,1
apache/sling-org-apache-sling-urlrewriter,https://github.com/apache/sling-org-apache-sling-urlrewriter,master,1
apache/sling-org-apache-sling-commons-log,https://github.com/apache/sling-org-apache-sling-commons-log,master,1
apache/attic-onami,https://github.com/apache/attic-onami,master,1
apache/qpid-jms-amqp-0-x,https://github.com/apache/qpid-jms-amqp-0-x,master,1
apache/sling-slingstart-maven-plugin,https://github.com/apache/sling-slingstart-maven-plugin,master,1
apache/ant-easyant-easyant4e,https://github.com/apache/ant-easyant-easyant4e,master,1
apache/geronimo-yoko,https://github.com/apache/geronimo-yoko,master,1
apache/sling-org-apache-sling-distribution-sample,https://github.com/apache/sling-org-apache-sling-distribution-sample,master,1
apache/sling-org-apache-sling-reqanalyzer,https://github.com/apache/sling-org-apache-sling-reqanalyzer,master,1
apache/sling-org-apache-sling-jcr-api,https://github.com/apache/sling-org-apache-sling-jcr-api,master,1
apache/sling-org-apache-sling-jcr-classloader,https://github.com/apache/sling-org-apache-sling-jcr-classloader,master,1
apache/aries-containers,https://github.com/apache/aries-containers,master,1
apache/aries-tx-control,https://github.com/apache/aries-tx-control,master,1
apache/fluo-examples,https://github.com/apache/fluo-examples,master,1
apache/maven-scripting-plugin,https://github.com/apache/maven-scripting-plugin,master,1
apache/sling-org-apache-sling-feature-apiregions,https://github.com/apache/sling-org-apache-sling-feature-apiregions,master,1
apache/sling-org-apache-sling-installer-factory-configuration,https://github.com/apache/sling-org-apache-sling-installer-factory-configuration,master,1
apache/sling-org-apache-sling-jcr-davex,https://github.com/apache/sling-org-apache-sling-jcr-davex,master,1
apache/sling-bundle-archetype,https://github.com/apache/sling-bundle-archetype,master,1
apache/ant-antlibs-dotnet,https://github.com/apache/ant-antlibs-dotnet,master,1
apache/geronimo-metrics,https://github.com/apache/geronimo-metrics,master,1
apache/fineract-cn-async,https://github.com/apache/fineract-cn-async,develop,1
apache/sling-jspc-maven-plugin,https://github.com/apache/sling-jspc-maven-plugin,master,1
apache/sling-org-apache-sling-installer-factory-subsystems,https://github.com/apache/sling-org-apache-sling-installer-factory-subsystems,master,1
apache/sling-org-apache-sling-launchpad-api,https://github.com/apache/sling-org-apache-sling-launchpad-api,master,1
apache/geronimo-opentracing,https://github.com/apache/geronimo-opentracing,master,1
apache/sling-org-apache-sling-servlets-annotations,https://github.com/apache/sling-org-apache-sling-servlets-annotations,master,1
apache/ws-axiom,https://github.com/apache/ws-axiom,master,1
apache/sling-org-apache-sling-distribution-journal,https://github.com/apache/sling-org-apache-sling-distribution-journal,master,1
