name,url,default_branch,stars
apache/sling-org-apache-sling-servlets-resolver,https://github.com/apache/sling-org-apache-sling-servlets-resolver,master,1
apache/sling-org-apache-sling-installer-provider-file,https://github.com/apache/sling-org-apache-sling-installer-provider-file,master,1
apache/incubator-optiq-linq4j,https://github.com/apache/incubator-optiq-linq4j,master,1
apache/sling-org-apache-sling-jcr-webdav,https://github.com/apache/sling-org-apache-sling-jcr-webdav,master,1
apache/incubator-twill,https://github.com/apache/incubator-twill,master,1
apache/sling-org-apache-sling-jmx-provider,https://github.com/apache/sling-org-apache-sling-jmx-provider,master,1
apache/incubator-taverna-osgi,https://github.com/apache/incubator-taverna-osgi,master,1
apache/attic-polygene-sandbox,https://github.com/apache/attic-polygene-sandbox,master,1
apache/river-container,https://github.com/apache/river-container,master,1
apache/james-postage,https://github.com/apache/james-postage,master,1
apache/sling-org-apache-sling-nosql-generic,https://github.com/apache/sling-org-apache-sling-nosql-generic,master,1
apache/sling-org-apache-sling-installer-hc,https://github.com/apache/sling-org-apache-sling-installer-hc,master,1
apache/sling-org-apache-sling-hapi-client,https://github.com/apache/sling-org-apache-sling-hapi-client,master,1
apache/sling-org-apache-sling-testing-serversetup,https://github.com/apache/sling-org-apache-sling-testing-serversetup,master,1
apache/sling-org-apache-sling-distribution-journal-messages,https://github.com/apache/sling-org-apache-sling-distribution-journal-messages,master,1
apache/maven-osgi,https://github.com/apache/maven-osgi,master,1
apache/jclouds-labs-openstack,https://github.com/apache/jclouds-labs-openstack,master,1
apache/sling-org-apache-sling-commons-messaging,https://github.com/apache/sling-org-apache-sling-commons-messaging,master,1
apache/jackrabbit-ocm,https://github.com/apache/jackrabbit-ocm,trunk,1
apache/ant-antlibs-svn,https://github.com/apache/ant-antlibs-svn,master,1
apache/sling-org-apache-sling-superimposing,https://github.com/apache/sling-org-apache-sling-superimposing,master,1
apache/sling-org-apache-sling-performance,https://github.com/apache/sling-org-apache-sling-performance,master,1
apache/sling-org-apache-sling-resourcemerger,https://github.com/apache/sling-org-apache-sling-resourcemerger,master,1
apache/sling-org-apache-sling-launchpad-installer,https://github.com/apache/sling-org-apache-sling-launchpad-installer,master,1
apache/sling-org-apache-sling-feature-launcher,https://github.com/apache/sling-org-apache-sling-feature-launcher,master,1
apache/accumulo-proxy,https://github.com/apache/accumulo-proxy,master,1
apache/clerezza-rdf-core,https://github.com/apache/clerezza-rdf-core,master,1
apache/netbeans-jackpot30,https://github.com/apache/netbeans-jackpot30,master,1
apache/sling-org-apache-sling-adapter,https://github.com/apache/sling-org-apache-sling-adapter,master,1
apache/sling-org-apache-sling-tail,https://github.com/apache/sling-org-apache-sling-tail,master,1
apache/sling-org-apache-sling-testing-hamcrest,https://github.com/apache/sling-org-apache-sling-testing-hamcrest,master,1
apache/sling-adapter-annotations,https://github.com/apache/sling-adapter-annotations,master,1
apache/sling-taglib-archetype,https://github.com/apache/sling-taglib-archetype,master,1
apache/sling-org-apache-sling-commons-metrics,https://github.com/apache/sling-org-apache-sling-commons-metrics,master,1
apache/directory-buildtools,https://github.com/apache/directory-buildtools,master,1
apache/aries-journaled-events,https://github.com/apache/aries-journaled-events,master,1
apache/maven-archiver,https://github.com/apache/maven-archiver,master,1
apache/rampart,https://github.com/apache/rampart,trunk,1
apache/sling-org-apache-sling-commons-threaddump,https://github.com/apache/sling-org-apache-sling-commons-threaddump,master,1
apache/sling-ide-tooling,https://github.com/apache/sling-ide-tooling,master,1
apache/sling-org-apache-sling-mongodb,https://github.com/apache/sling-org-apache-sling-mongodb,master,1
apache/maven-jarsigner,https://github.com/apache/maven-jarsigner,master,1
apache/manifoldcf-integration-solr-7.x,https://github.com/apache/manifoldcf-integration-solr-7.x,trunk,1
apache/fineract-cn-postgresql,https://github.com/apache/fineract-cn-postgresql,develop,1
apache/fineract-cn-default-setup,https://github.com/apache/fineract-cn-default-setup,develop,1
apache/sling-org-apache-sling-distribution-avro-serializer,https://github.com/apache/sling-org-apache-sling-distribution-avro-serializer,master,0
apache/sling-org-apache-sling-resource-inventory,https://github.com/apache/sling-org-apache-sling-resource-inventory,master,0
apache/sling-launchpad-comparator,https://github.com/apache/sling-launchpad-comparator,master,0
apache/sling-org-apache-sling-scripting-groovy,https://github.com/apache/sling-org-apache-sling-scripting-groovy,master,0
apache/sling-org-apache-sling-launchpad-contrib-testing,https://github.com/apache/sling-org-apache-sling-launchpad-contrib-testing,master,0
apache/sling-org-apache-sling-hc-junit-bridge,https://github.com/apache/sling-org-apache-sling-hc-junit-bridge,master,0
apache/sling-org-apache-sling-launchpad-startupmanager,https://github.com/apache/sling-org-apache-sling-launchpad-startupmanager,master,0
apache/netbeans-mavenutils-archetype-netbeans-platform-app-archetype,https://github.com/apache/netbeans-mavenutils-archetype-netbeans-platform-app-archetype,master,0
apache/sling-org-apache-sling-distribution-journal-kafka,https://github.com/apache/sling-org-apache-sling-distribution-journal-kafka,master,0
apache/isis-app-helloworld,https://github.com/apache/isis-app-helloworld,master,0
apache/maven-reporting-api,https://github.com/apache/maven-reporting-api,master,0
apache/sling-org-apache-sling-resourceaccesssecurity-it,https://github.com/apache/sling-org-apache-sling-resourceaccesssecurity-it,master,0
apache/sling-org-apache-sling-nosql-couchbase-client,https://github.com/apache/sling-org-apache-sling-nosql-couchbase-client,master,0
apache/sling-org-apache-sling-launchpad-test-services-war,https://github.com/apache/sling-org-apache-sling-launchpad-test-services-war,master,0
apache/sling-org-apache-sling-nosql-couchbase-resourceprovider,https://github.com/apache/sling-org-apache-sling-nosql-couchbase-resourceprovider,master,0
apache/sling-org-apache-sling-feature-resolver,https://github.com/apache/sling-org-apache-sling-feature-resolver,master,0
apache/manifoldcf-integration-elasticsearch-5.5,https://github.com/apache/manifoldcf-integration-elasticsearch-5.5,trunk,0
apache/geronimo-batchee,https://github.com/apache/geronimo-batchee,master,0
apache/netbeans-mavenutils-nb-repository-plugin,https://github.com/apache/netbeans-mavenutils-nb-repository-plugin,master,0
apache/sling-org-apache-sling-scripting-sightly-compiler-java,https://github.com/apache/sling-org-apache-sling-scripting-sightly-compiler-java,master,0
apache/sling-org-apache-sling-jcr-repository-it-resource-versioning,https://github.com/apache/sling-org-apache-sling-jcr-repository-it-resource-versioning,master,0
apache/sling-org-apache-sling-servlets-annotations-it,https://github.com/apache/sling-org-apache-sling-servlets-annotations-it,master,0
apache/archiva-redback-components-spring-utils,https://github.com/apache/archiva-redback-components-spring-utils,master,0
apache/cayenne-examples,https://github.com/apache/cayenne-examples,master,0
apache/mina-asyncweb,https://github.com/apache/mina-asyncweb,master,0
apache/sling-org-apache-sling-contentparser-testutils,https://github.com/apache/sling-org-apache-sling-contentparser-testutils,master,0
apache/sling-org-apache-sling-contentparser-api,https://github.com/apache/sling-org-apache-sling-contentparser-api,master,0
apache/sling-org-apache-sling-file-optimization,https://github.com/apache/sling-org-apache-sling-file-optimization,master,0
apache/sling-org-apache-sling-commons-johnzon,https://github.com/apache/sling-org-apache-sling-commons-johnzon,master,0
apache/sling-org-apache-sling-jcr-js-nodetypes,https://github.com/apache/sling-org-apache-sling-jcr-js-nodetypes,master,0
apache/sling-org-apache-sling-junit-remote,https://github.com/apache/sling-org-apache-sling-junit-remote,master,0
apache/sling-org-apache-sling-auth-core,https://github.com/apache/sling-org-apache-sling-auth-core,master,0
apache/sling-org-apache-sling-discovery-commons,https://github.com/apache/sling-org-apache-sling-discovery-commons,master,0
apache/sling-org-apache-sling-jcr-jackrabbit-usermanager,https://github.com/apache/sling-org-apache-sling-jcr-jackrabbit-usermanager,master,0
apache/sling-org-apache-sling-jcr-oak-server,https://github.com/apache/sling-org-apache-sling-jcr-oak-server,master,0
apache/sling-org-apache-sling-oak-restrictions,https://github.com/apache/sling-org-apache-sling-oak-restrictions,master,0
apache/sling-org-apache-sling-models-api,https://github.com/apache/sling-org-apache-sling-models-api,master,0
apache/sling-org-apache-sling-models-jacksonexporter,https://github.com/apache/sling-org-apache-sling-models-jacksonexporter,master,0
apache/sling-org-apache-sling-hc-api,https://github.com/apache/sling-org-apache-sling-hc-api,master,0
apache/sling-org-apache-sling-bundleresource-impl,https://github.com/apache/sling-org-apache-sling-bundleresource-impl,master,0
apache/maven-mapping,https://github.com/apache/maven-mapping,master,0
apache/commons-signing,https://github.com/apache/commons-signing,master,0
apache/sling-org-apache-sling-scripting-bundle-tracker,https://github.com/apache/sling-org-apache-sling-scripting-bundle-tracker,master,0
apache/sling-org-apache-sling-commons-crypto,https://github.com/apache/sling-org-apache-sling-commons-crypto,master,0
apache/servicemix-specs,https://github.com/apache/servicemix-specs,master,0
apache/sling-org-apache-sling-commons-messaging-mail,https://github.com/apache/sling-org-apache-sling-commons-messaging-mail,master,0
apache/sling-org-apache-sling-testing-jcr-mock,https://github.com/apache/sling-org-apache-sling-testing-jcr-mock,master,0
apache/sling-org-apache-sling-caconfig-spi,https://github.com/apache/sling-org-apache-sling-caconfig-spi,master,0
apache/karaf-reactive-components,https://github.com/apache/karaf-reactive-components,master,0
apache/sling-org-apache-sling-commons-fsclassloader,https://github.com/apache/sling-org-apache-sling-commons-fsclassloader,master,0
apache/sling-org-apache-sling-auth-xing-oauth,https://github.com/apache/sling-org-apache-sling-auth-xing-oauth,master,0
apache/sling-org-apache-sling-distribution-it,https://github.com/apache/sling-org-apache-sling-distribution-it,master,0
apache/sling-org-apache-sling-validation-api,https://github.com/apache/sling-org-apache-sling-validation-api,master,0
apache/sling-org-apache-sling-validation-core,https://github.com/apache/sling-org-apache-sling-validation-core,master,0
apache/manifoldcf-integration-solr-6.x,https://github.com/apache/manifoldcf-integration-solr-6.x,trunk,0
apache/sling-org-apache-sling-feature-inventoryprinter,https://github.com/apache/sling-org-apache-sling-feature-inventoryprinter,master,0
apache/sling-org-apache-sling-jcr-repoinit,https://github.com/apache/sling-org-apache-sling-jcr-repoinit,master,0
apache/sling-org-apache-sling-scripting-core,https://github.com/apache/sling-org-apache-sling-scripting-core,master,0
apache/maven-artifact-transfer,https://github.com/apache/maven-artifact-transfer,master,0
apache/isis-app-simpleapp,https://github.com/apache/isis-app-simpleapp,master,0
apache/sling-org-apache-sling-junit-teleporter,https://github.com/apache/sling-org-apache-sling-junit-teleporter,master,0
apache/maven-common-artifact-filters,https://github.com/apache/maven-common-artifact-filters,master,0
apache/sling-org-apache-sling-launchpad-base,https://github.com/apache/sling-org-apache-sling-launchpad-base,master,0
apache/sling-org-apache-sling-models-validation-impl,https://github.com/apache/sling-org-apache-sling-models-validation-impl,master,0
apache/sling-org-apache-sling-resource-presence,https://github.com/apache/sling-org-apache-sling-resource-presence,master,0
apache/sling-org-apache-sling-validation-examples,https://github.com/apache/sling-org-apache-sling-validation-examples,master,0
apache/sling-org-apache-sling-jcr-base,https://github.com/apache/sling-org-apache-sling-jcr-base,master,0
apache/sling-org-apache-sling-scripting-java,https://github.com/apache/sling-org-apache-sling-scripting-java,master,0
apache/sling-org-apache-sling-testing-email,https://github.com/apache/sling-org-apache-sling-testing-email,master,0
apache/sling-org-apache-sling-extensions-slf4j-mdc,https://github.com/apache/sling-org-apache-sling-extensions-slf4j-mdc,master,0
apache/sling-org-apache-sling-tooling-support-source,https://github.com/apache/sling-org-apache-sling-tooling-support-source,master,0
apache/geronimo-jcache-simple,https://github.com/apache/geronimo-jcache-simple,master,0
apache/ignite-abbrev-plugin,https://github.com/apache/ignite-abbrev-plugin,master,0
apache/xalan-java,https://github.com/apache/xalan-java,Bxalan-j_2_2L,0
apache/sling-org-apache-sling-contentparser-xml,https://github.com/apache/sling-org-apache-sling-contentparser-xml,master,0
apache/sling-org-apache-sling-feature-analyser,https://github.com/apache/sling-org-apache-sling-feature-analyser,master,0
apache/geronimo-arthur,https://github.com/apache/geronimo-arthur,master,0
apache/maven-shared-jar,https://github.com/apache/maven-shared-jar,master,0
apache/sling-org-apache-sling-jcr-jackrabbit-accessmanager,https://github.com/apache/sling-org-apache-sling-jcr-jackrabbit-accessmanager,master,0
apache/sling-org-apache-sling-commons-logservice,https://github.com/apache/sling-org-apache-sling-commons-logservice,master,0
apache/sling-org-apache-sling-commons-osgi,https://github.com/apache/sling-org-apache-sling-commons-osgi,master,0
apache/sling-org-apache-sling-junit-scriptable,https://github.com/apache/sling-org-apache-sling-junit-scriptable,master,0
apache/maven-shared-incremental,https://github.com/apache/maven-shared-incremental,master,0
apache/maven-verifier,https://github.com/apache/maven-verifier,master,0
apache/myfaces-test,https://github.com/apache/myfaces-test,master,0
apache/sling-org-apache-sling-feature-extension-content,https://github.com/apache/sling-org-apache-sling-feature-extension-content,master,0
apache/sling-org-apache-sling-scripting-bundle-tracker-it,https://github.com/apache/sling-org-apache-sling-scripting-bundle-tracker-it,master,0
apache/netbeans-mavenutils-nbm-shared,https://github.com/apache/netbeans-mavenutils-nbm-shared,master,0
apache/sling-org-apache-sling-connection-timeout-agent,https://github.com/apache/sling-org-apache-sling-connection-timeout-agent,master,0
apache/fineract-cn-interoperation,https://github.com/apache/fineract-cn-interoperation,develop,0
apache/incubator-streampipes-examples,https://github.com/apache/incubator-streampipes-examples,dev,0
apache/sling-org-apache-sling-testing-caconfig-mock-plugin,https://github.com/apache/sling-org-apache-sling-testing-caconfig-mock-plugin,master,0
apache/sling-org-apache-sling-caconfig-integration-tests,https://github.com/apache/sling-org-apache-sling-caconfig-integration-tests,master,0
apache/sling-org-apache-sling-installer-console,https://github.com/apache/sling-org-apache-sling-installer-console,master,0
apache/maven-ejb-plugin,https://github.com/apache/maven-ejb-plugin,master,0
apache/maven-repository-plugin,https://github.com/apache/maven-repository-plugin,master,0
apache/sling-org-apache-sling-junit-healthcheck,https://github.com/apache/sling-org-apache-sling-junit-healthcheck,master,0
apache/sling-org-apache-sling-junit-performance,https://github.com/apache/sling-org-apache-sling-junit-performance,master,0
apache/sling-org-apache-sling-testing-paxexam,https://github.com/apache/sling-org-apache-sling-testing-paxexam,master,0
apache/sling-org-apache-sling-provisioning-model,https://github.com/apache/sling-org-apache-sling-provisioning-model,master,0
apache/sling-org-apache-sling-event-api,https://github.com/apache/sling-org-apache-sling-event-api,master,0
apache/sling-org-apache-sling-scripting-api,https://github.com/apache/sling-org-apache-sling-scripting-api,master,0
apache/sling-org-apache-sling-clam,https://github.com/apache/sling-org-apache-sling-clam,master,0
apache/geronimo-microprofile,https://github.com/apache/geronimo-microprofile,master,0
apache/sling-scriptingbundle-maven-plugin,https://github.com/apache/sling-scriptingbundle-maven-plugin,master,0
apache/sling-org-apache-sling-scripting-javascript,https://github.com/apache/sling-org-apache-sling-scripting-javascript,master,0
apache/geronimo-openapi,https://github.com/apache/geronimo-openapi,master,0
apache/tomcat-jakartaee-migration,https://github.com/apache/tomcat-jakartaee-migration,master,0
apache/sling-org-apache-sling-tooling-support-install,https://github.com/apache/sling-org-apache-sling-tooling-support-install,master,0
apache/sling-org-apache-sling-validation-test-services,https://github.com/apache/sling-org-apache-sling-validation-test-services,master,0
apache/sling-org-apache-sling-commons-cache-container-test,https://github.com/apache/sling-org-apache-sling-commons-cache-container-test,master,0
apache/sling-org-apache-sling-bnd-plugins,https://github.com/apache/sling-org-apache-sling-bnd-plugins,master,0
apache/sling-org-apache-sling-karaf-launchpad-oak-tar-integration-tests,https://github.com/apache/sling-org-apache-sling-karaf-launchpad-oak-tar-integration-tests,master,0
apache/sling-org-apache-sling-feature-io,https://github.com/apache/sling-org-apache-sling-feature-io,master,0
apache/sling-org-apache-sling-launchpad-test-services,https://github.com/apache/sling-org-apache-sling-launchpad-test-services,master,0
apache/any23-plugins,https://github.com/apache/any23-plugins,master,0
apache/sling-org-apache-sling-auth-xing-login,https://github.com/apache/sling-org-apache-sling-auth-xing-login,master,0
apache/sling-org-apache-sling-launchpad-test-fragment,https://github.com/apache/sling-org-apache-sling-launchpad-test-fragment,master,0
apache/sling-org-apache-sling-jcr-contentparser,https://github.com/apache/sling-org-apache-sling-jcr-contentparser,master,0
apache/sling-org-apache-sling-hc-support,https://github.com/apache/sling-org-apache-sling-hc-support,master,0
apache/sling-org-apache-sling-paxexam-util,https://github.com/apache/sling-org-apache-sling-paxexam-util,master,0
apache/sling-jcrinstall-bundle-archetype,https://github.com/apache/sling-jcrinstall-bundle-archetype,master,0
apache/sling-org-apache-sling-jcr-resourcesecurity,https://github.com/apache/sling-org-apache-sling-jcr-resourcesecurity,master,0
apache/maven-reporting-impl,https://github.com/apache/maven-reporting-impl,master,0
apache/maven-runtime,https://github.com/apache/maven-runtime,master,0
apache/maven-doxia-ide,https://github.com/apache/maven-doxia-ide,trunk,0
apache/geronimo-health,https://github.com/apache/geronimo-health,master,0
apache/ws-xmlschema,https://github.com/apache/ws-xmlschema,master,0
apache/sling-org-apache-sling-committer-cli,https://github.com/apache/sling-org-apache-sling-committer-cli,master,0
apache/sling-feature-converter-maven-plugin,https://github.com/apache/sling-feature-converter-maven-plugin,master,0
apache/maven-doap-plugin,https://github.com/apache/maven-doap-plugin,master,0
apache/maven-jdeprscan-plugin,https://github.com/apache/maven-jdeprscan-plugin,master,0
apache/maven-downloader,https://github.com/apache/maven-downloader,master,0
apache/sling-org-apache-sling-auth-xing-api,https://github.com/apache/sling-org-apache-sling-auth-xing-api,master,0
apache/sling-org-apache-sling-commons-compiler,https://github.com/apache/sling-org-apache-sling-commons-compiler,master,0
apache/sling-org-apache-sling-jcr-registration,https://github.com/apache/sling-org-apache-sling-jcr-registration,master,0
apache/sling-org-apache-sling-jobs-it,https://github.com/apache/sling-org-apache-sling-jobs-it,master,0
apache/sling-org-apache-sling-installer-factory-model,https://github.com/apache/sling-org-apache-sling-installer-factory-model,master,0
apache/sling-org-apache-sling-nosql-mongodb-resourceprovider,https://github.com/apache/sling-org-apache-sling-nosql-mongodb-resourceprovider,master,0
apache/myfaces-build-tools,https://github.com/apache/myfaces-build-tools,master,0
apache/sling-org-apache-sling-serviceuser-webconsole,https://github.com/apache/sling-org-apache-sling-serviceuser-webconsole,master,0
apache/sling-org-apache-sling-jcr-packageinit,https://github.com/apache/sling-org-apache-sling-jcr-packageinit,master,0
apache/sling-org-apache-sling-contentparser-json,https://github.com/apache/sling-org-apache-sling-contentparser-json,master,0
apache/sling-htl-maven-plugin,https://github.com/apache/sling-htl-maven-plugin,master,0
apache/maven-doxia-converter,https://github.com/apache/maven-doxia-converter,master,0
apache/directmemory-lightning,https://github.com/apache/directmemory-lightning,trunk,0
apache/sling-org-apache-sling-installer-factory-subsystems-base,https://github.com/apache/sling-org-apache-sling-installer-factory-subsystems-base,master,0
apache/sling-org-apache-sling-extensions-webconsolesecurityprovider,https://github.com/apache/sling-org-apache-sling-extensions-webconsolesecurityprovider,master,0
apache/sling-org-apache-sling-jcr-jackrabbit-base,https://github.com/apache/sling-org-apache-sling-jcr-jackrabbit-base,master,0
apache/sling-org-apache-sling-discovery-standalone,https://github.com/apache/sling-org-apache-sling-discovery-standalone,master,0
apache/sling-org-apache-sling-discovery-support,https://github.com/apache/sling-org-apache-sling-discovery-support,master,0
apache/sling-org-apache-sling-jcr-webconsole,https://github.com/apache/sling-org-apache-sling-jcr-webconsole,master,0
apache/sling-org-apache-sling-capabilities,https://github.com/apache/sling-org-apache-sling-capabilities,master,0
apache/sling-org-apache-sling-feature-applicationbuilder,https://github.com/apache/sling-org-apache-sling-feature-applicationbuilder,master,0
apache/sling-org-apache-sling-models-caconfig,https://github.com/apache/sling-org-apache-sling-models-caconfig,master,0
apache/archiva-components,https://github.com/apache/archiva-components,master,0
apache/sling-org-apache-sling-scripting-sightly-testing,https://github.com/apache/sling-org-apache-sling-scripting-sightly-testing,master,0
apache/sling-org-apache-sling-distribution-journal-it,https://github.com/apache/sling-org-apache-sling-distribution-journal-it,master,0
apache/manifoldcf-integration-solr-3.x,https://github.com/apache/manifoldcf-integration-solr-3.x,trunk,0
apache/sling-org-apache-sling-commons-contentdetection,https://github.com/apache/sling-org-apache-sling-commons-contentdetection,master,0
apache/activemq-nms-openwire-generator,https://github.com/apache/activemq-nms-openwire-generator,master,0
apache/maven-project-utils,https://github.com/apache/maven-project-utils,master,0
apache/sling-org-apache-sling-scripting-jsp-taglib-compat,https://github.com/apache/sling-org-apache-sling-scripting-jsp-taglib-compat,master,0
apache/sling-org-apache-sling-bnd-plugin-headers-parameters-remove,https://github.com/apache/sling-org-apache-sling-bnd-plugin-headers-parameters-remove,master,0
apache/sling-org-apache-sling-scripting-sightly-runtime,https://github.com/apache/sling-org-apache-sling-scripting-sightly-runtime,master,0
apache/airavata-mft,https://github.com/apache/airavata-mft,master,0
apache/sling-org-apache-sling-feature-modelconverter,https://github.com/apache/sling-org-apache-sling-feature-modelconverter,master,0
apache/sling-org-apache-sling-feature-extension-apiregions,https://github.com/apache/sling-org-apache-sling-feature-extension-apiregions,master,0
apache/sling-org-apache-sling-commons-testing,https://github.com/apache/sling-org-apache-sling-commons-testing,master,0
apache/sling-org-apache-sling-distribution-api,https://github.com/apache/sling-org-apache-sling-distribution-api,master,0
apache/sling-org-apache-sling-distribution-kryo-serializer,https://github.com/apache/sling-org-apache-sling-distribution-kryo-serializer,master,0
apache/sling-org-apache-sling-jobs-it-services,https://github.com/apache/sling-org-apache-sling-jobs-it-services,master,0
apache/sling-org-apache-sling-installer-factory-deploymentpackage,https://github.com/apache/sling-org-apache-sling-installer-factory-deploymentpackage,master,0
apache/sling-org-apache-sling-commons-mime,https://github.com/apache/sling-org-apache-sling-commons-mime,master,0
apache/sling-org-apache-sling-discovery-oak,https://github.com/apache/sling-org-apache-sling-discovery-oak,master,0
apache/manifoldcf-integration-elasticsearch,https://github.com/apache/manifoldcf-integration-elasticsearch,trunk,0
apache/sling-org-apache-sling-contentparser-xml-jcr,https://github.com/apache/sling-org-apache-sling-contentparser-xml-jcr,master,0
apache/sling-org-apache-sling-discovery-impl,https://github.com/apache/sling-org-apache-sling-discovery-impl,master,0
apache/sling-org-apache-sling-servlet-helpers,https://github.com/apache/sling-org-apache-sling-servlet-helpers,master,0
apache/sling-org-apache-sling-scripting-sightly-js-provider,https://github.com/apache/sling-org-apache-sling-scripting-sightly-js-provider,master,0
apache/sling-org-apache-sling-scripting-jsp,https://github.com/apache/sling-org-apache-sling-scripting-jsp,master,0
apache/sling-org-apache-sling-karaf-integration-tests,https://github.com/apache/sling-org-apache-sling-karaf-integration-tests,master,0
apache/sling-org-apache-sling-caconfig-impl,https://github.com/apache/sling-org-apache-sling-caconfig-impl,master,0
apache/maven-docck-plugin,https://github.com/apache/maven-docck-plugin,master,0
apache/sling-org-apache-sling-installer-factory-packages,https://github.com/apache/sling-org-apache-sling-installer-factory-packages,master,0
apache/sling-org-apache-sling-scripting-jsp-taglib,https://github.com/apache/sling-org-apache-sling-scripting-jsp-taglib,master,0
apache/sling-org-apache-sling-models-integration-tests,https://github.com/apache/sling-org-apache-sling-models-integration-tests,master,0
apache/sling-org-apache-sling-event-dea,https://github.com/apache/sling-org-apache-sling-event-dea,master,0
apache/sling-org-apache-sling-commons-html,https://github.com/apache/sling-org-apache-sling-commons-html,master,0
apache/manifoldcf-integration-solr-5.x,https://github.com/apache/manifoldcf-integration-solr-5.x,trunk,0
apache/sling-org-apache-sling-capabilities-jcr,https://github.com/apache/sling-org-apache-sling-capabilities-jcr,master,0
apache/sling-org-apache-sling-commons-jcr-file,https://github.com/apache/sling-org-apache-sling-commons-jcr-file,master,0
apache/sling-org-apache-sling-jcr-filetransfer,https://github.com/apache/sling-org-apache-sling-jcr-filetransfer,master,0
apache/sling-project-archetype,https://github.com/apache/sling-project-archetype,master,0
apache/sling-org-apache-sling-feature-apiregions-model,https://github.com/apache/sling-org-apache-sling-feature-apiregions-model,master,0
apache/sling-org-apache-sling-feature-diff,https://github.com/apache/sling-org-apache-sling-feature-diff,master,0
apache/netbeans-mavenutils-nbm-maven-harness,https://github.com/apache/netbeans-mavenutils-nbm-maven-harness,master,0
apache/asterixdb-bad,https://github.com/apache/asterixdb-bad,master,0
apache/sling-org-apache-sling-testing-resourceresolver-mock,https://github.com/apache/sling-org-apache-sling-testing-resourceresolver-mock,master,0
apache/myfaces-trinidad-maven,https://github.com/apache/myfaces-trinidad-maven,master,0
apache/sling-org-apache-sling-commons-metrics-rrd4j,https://github.com/apache/sling-org-apache-sling-commons-metrics-rrd4j,master,0
apache/sling-org-apache-sling-discovery-api,https://github.com/apache/sling-org-apache-sling-discovery-api,master,0
apache/sling-servlet-archetype,https://github.com/apache/sling-servlet-archetype,master,0
apache/sling-maven-jcrocm-plugin,https://github.com/apache/sling-maven-jcrocm-plugin,master,0
apache/sling-org-apache-sling-scripting-console,https://github.com/apache/sling-org-apache-sling-scripting-console,master,0
apache/sling-org-apache-sling-javax-activation,https://github.com/apache/sling-org-apache-sling-javax-activation,master,0
apache/sling-org-apache-sling-jcr-contentloader,https://github.com/apache/sling-org-apache-sling-jcr-contentloader,master,0
apache/maven-script-interpreter,https://github.com/apache/maven-script-interpreter,master,0
apache/maven-linkcheck-plugin,https://github.com/apache/maven-linkcheck-plugin,master,0
apache/manifoldcf-integration-elasticsearch-2.0,https://github.com/apache/manifoldcf-integration-elasticsearch-2.0,trunk,0
apache/manifoldcf-integration-elasticsearch-1.5,https://github.com/apache/manifoldcf-integration-elasticsearch-1.5,trunk,0
apache/fineract-cn-stellar-bridge,https://github.com/apache/fineract-cn-stellar-bridge,master,0
apache/clerezza-contribs,https://github.com/apache/clerezza-contribs,master,0
apache/sling-org-apache-sling-feature-r2f,https://github.com/apache/sling-org-apache-sling-feature-r2f,master,0
apache/maven-acr-plugin,https://github.com/apache/maven-acr-plugin,master,0
apache/maven-reporting-exec,https://github.com/apache/maven-reporting-exec,master,0
